vehicle_id,make,model,year,type,fuel_type,transmission,color,price,mileage_kmpl,range_km,battery_kwh,engine_cc,seating_capacity,km_driven,condition_score,owner_name,owner_contact,registration_number,city,status,insurance_valid_till,last_service_date,age_years,resale_value
VH0192,Maruti Suzuki,Vitara Brezza,2018,Compact SUV,Diesel,Manual,Black,990951,22.2,,,1000.0,5,46536,5.4,Neha Tiwari,9629442753,DL50OX7875,Delhi,Sold,2027-01-23,2024-02-08,6,469179
VH0920,Kia,Sonet,2018,Compact SUV,Petrol,CVT,Maroon,854640,41.3,,,1500.0,5,21288,6.3,Priya Menon,9103282854,PB63PI8167,Ludhiana,Available,2024-05-05,2022-05-03,6,426219
VH0457,Mahindra,Thar,2024,Off-Road SUV,Diesel,CVT,Yellow,2072993,21.3,,,2200.0,5,7299,9.8,Pooja Mishra,9988780552,KA41EN6311,Bangalore,Sold,2025-02-18,2023-05-06,0,2057862
VH0676,Hyundai,Creta,2023,SUV,Petrol,DCT,Silver,1439844,33.9,,,1750.0,5,103267,6.1,Priya Menon,9905215527,KL39AH5051,Kochi,Available,2026-02-12,2024-03-31,1,1175968
VH0761,Ather,450 Plus,2017,Electric Scooter,Electric,Automatic,Grey,151238,,178.0,38.5,,2,89704,3.5,Rajesh Chauhan,9309248642,BR11QF7513,Patna,Available,2025-03-30,2022-02-04,7,52978
VH0808,Mahindra,Scorpio,2016,SUV,Petrol,DCT,Orange,1446888,37.0,,,2500.0,5,5661,5.8,Sunita Nair,9577711913,MP90IW5086,Indore,Available,2024-10-04,2024-02-20,8,512688
VH0603,Ather,450 Plus,2024,Electric Scooter,Electric,Automatic,White,192770,,306.0,70.9,,2,105714,6.5,Anjali Kaur,9312762389,MH74UN8130,Mumbai,Available,2026-10-08,2024-10-18,0,172391
VH0729,Ola Electric,S1 Air,2022,Electric Scooter,Electric,Automatic,Green,145210,,143.0,79.8,,2,64102,6.9,Ananya Yadav,9505851578,UP20SQ6149,Noida,Sold,2027-08-20,2022-12-13,2,112668
VH0413,Renault,Duster,2018,SUV,Diesel,AMT,Blue,1215564,23.4,,,2700.0,5,64947,4.8,Seema Joshi,9983901883,UP53ZB5489,Noida,Sold,2026-08-22,2024-04-25,6,553146
VH0099,Honda,WR-V,2019,Compact SUV,Petrol,Automatic,Maroon,1211478,25.7,,,1350.0,5,111324,3.8,Neha Pandey,9194264587,UP16EC8406,Lucknow,Sold,2025-10-16,2023-12-13,5,592020
VH0826,Renault,Triber,2018,MPV,Petrol,DCT,Orange,956336,14.8,,,2100.0,7,118521,3.0,Amit Chauhan,9627143325,WB97ET6269,Kolkata,Available,2025-06-28,2022-05-18,6,383948
VH0640,Ola Electric,S1 Air,2021,Electric Scooter,Electric,Automatic,Grey,140676,,239.0,58.0,,2,44348,7.0,Priya Kaur,9552480926,KA75PI1491,Bangalore,Available,2024-05-01,2022-10-13,3,100675
VH0617,Maruti Suzuki,Celerio,2018,Hatchback,Petrol,Manual,Orange,540543,14.7,,,1300.0,5,40424,5.7,Harpreet Nair,9932425391,KL30QQ3741,Kochi,Available,2025-11-18,2024-07-15,6,259231
VH0115,Ather,450 Plus,2021,Electric Scooter,Electric,Automatic,Green,172050,,344.0,64.0,,2,63293,6.4,Rohit Pandey,9804344630,TN38BJ2294,Chennai,Available,2025-03-14,2023-02-18,3,119868
VH0418,Renault,Triber,2018,MPV,CNG,CVT,Grey,1003750,28.8,,,1950.0,7,4271,6.9,Deepak Singh,9538649410,UK28JX4102,Dehradun,Sold,2025-08-17,2023-06-21,6,517662
VH0911,Skoda,Superb,2019,Sedan,Petrol,Manual,Red,4314663,26.3,,,1400.0,5,48182,5.9,Anjali Tiwari,9179883432,HR34ME5598,Faridabad,Under Maintenance,2024-06-02,2024-10-17,5,2380908
VH0970,Maruti Suzuki,WagonR,2023,Hatchback,Petrol,CVT,Green,688999,22.0,,,950.0,5,53100,7.7,Rohit Singh,9317560037,MH30CE6147,Nagpur,Available,2024-08-10,2024-08-14,1,597293
VH0605,Ather,450X,2020,Electric Scooter,Electric,Automatic,Yellow,192707,,117.0,39.9,,2,102030,4.6,Harpreet Yadav,9529866466,GJ93JI6196,Surat,Available,2025-10-03,2024-10-08,4,111378
VH0919,Honda,Elevate,2015,SUV,Petrol,Manual,Gold,981444,32.3,,,1700.0,5,89670,2.5,Anjali Tiwari,9506652481,UP83ZD7041,Agra,Sold,2025-07-17,2024-06-27,9,294433
VH0090,Toyota,Yaris,2022,Sedan,Petrol,DCT,Grey,1178809,17.2,,,1600.0,5,39972,7.7,Deepak Rao,9933409017,UP20RX9647,Lucknow,Available,2024-09-06,2022-04-08,2,943080
VH0849,Maruti Suzuki,Swift,2015,Hatchback,CNG,Manual,Blue,593510,33.3,,,1300.0,5,91964,2.4,Deepak Yadav,9810371538,MH09IO2948,Mumbai,Available,2027-05-08,2023-09-07,9,178053
VH0520,Honda,Elevate,2017,SUV,Petrol,AMT,Grey,1011181,42.4,,,2850.0,5,97882,3.2,Divya Kaur,9504811746,PB74YT2059,Ludhiana,Under Maintenance,2026-02-20,2024-06-13,7,345943
VH0918,Mahindra,KUV100,2024,Micro SUV,Petrol,Automatic,Maroon,872863,15.6,,,950.0,5,75810,7.5,Karthik Gupta,9396942296,UP06XC7467,Agra,Under Maintenance,2024-01-06,2023-03-07,0,806691
VH0754,Honda,Amaze,2015,Sedan,Petrol,Automatic,White,702066,39.6,,,1600.0,5,114798,1.7,Anjali Sharma,9605198031,UK42AZ1423,Dehradun,Available,2024-10-22,2024-04-14,9,210619
VH0499,Kia,Carens,2021,MPV,Petrol,Manual,White,1311940,18.3,,,1800.0,7,86740,5.6,Meera Gupta,9592606909,CH52UK1196,Chandigarh,Available,2025-07-24,2024-01-26,3,883276
VH0277,Tata,Harrier,2017,SUV,Petrol,Manual,Red,1518263,52.4,,,2250.0,5,20852,5.8,Ananya Joshi,9211592272,BR07AY7504,Patna,Available,2024-06-21,2024-03-09,7,636376
VH0326,Ford,EcoSport,2019,Compact SUV,Petrol,Manual,Green,1112435,23.7,,,1350.0,5,26989,6.6,Sunita Yadav,9942827184,KL28QJ3867,Kochi,Available,2024-07-08,2024-06-27,5,637437
VH0012,Renault,Duster,2022,SUV,Diesel,DCT,Brown,1268488,24.2,,,2400.0,5,86874,6.1,Manpreet Tiwari,9304451095,PB61HZ8749,Amritsar,Available,2026-06-01,2023-12-27,2,955331
VH0397,TVS,iQube Electric,2018,Electric Scooter,Electric,Automatic,Black,127278,,134.0,4.9,,2,20519,6.3,Neha Mishra,9749167041,UP07CP1438,Agra,Sold,2025-09-12,2022-07-17,6,63572
VH0285,Renault,Kwid,2018,Hatchback,Petrol,Manual,Orange,454184,54.3,,,1150.0,5,68778,4.7,Divya Verma,9899641923,WB88JK3598,Kolkata,Under Maintenance,2024-09-07,2023-06-03,6,204937
VH0067,Toyota,Fortuner,2023,SUV,CNG,Automatic,Green,4341814,33.7,,,1700.0,5,7368,9.3,Nisha Kaur,9116944811,CH46ZZ4898,Chandigarh,Available,2024-09-16,2024-05-12,1,3962478
VH0192,Maruti Suzuki,Vitara Brezza,2018,Compact SUV,Diesel,Manual,Black,990951,22.2,,,1000.0,5,46536,5.4,Neha Tiwari,9629442753,DL50OX7875,Delhi,Sold,2027-01-23,2024-02-08,6,469179
VH0745,Ola Electric,S1 Air,2015,Electric Scooter,Electric,Automatic,Green,112401,,108.0,78.8,,2,12577,5.1,Divya Joshi,9888592297,TS69PJ6468,Hyderabad,Available,2027-02-17,2022-08-19,9,33720
VH0691,MG,ZS EV,2015,Electric SUV,Electric,Automatic,Red,2256130,,184.0,10.0,,5,6256,5.3,Priya Menon,9788992272,MH33QA5473,Pune,Available,2027-11-25,2023-06-03,9,676839
VH0753,Toyota,Yaris,2022,Sedan,Petrol,Manual,Blue,1314965,22.6,,,1650.0,5,97751,5.7,Neha Singh,9656842161,MH80NF7868,Pune,Under Maintenance,2027-10-01,2023-01-07,2,976031
VH0876,Ola Electric,S1 Air,2022,Electric Scooter,Electric,Automatic,Yellow,133312,,136.0,70.8,,2,12594,8.6,Neha Chauhan,9171703302,GJ24HN6105,Ahmedabad,Available,2027-06-25,2022-04-17,2,110303
VH0690,Honda,CR-V,2021,SUV,CNG,Automatic,Orange,3668627,28.7,,,2200.0,5,23962,7.7,Arun Agarwal,9305067526,HR45XN4502,Gurugram,Available,2024-01-22,2023-02-06,3,2700248
VH0852,Honda,Jazz,2021,Hatchback,CNG,Automatic,Green,1147972,29.7,,,1050.0,5,90130,5.5,Vikram Shah,9540886010,KL71YW8392,Kochi,Available,2024-09-19,2022-02-27,3,768992
VH0160,MG,Gloster,2017,SUV,Petrol,Automatic,Yellow,3438524,47.4,,,2750.0,5,92781,3.4,Arun Agarwal,9280793819,DL73LR5605,Delhi,Available,2025-08-22,2023-08-16,7,1193920
VH0896,Skoda,Octavia,2018,Sedan,Diesel,AMT,Yellow,3711337,14.0,,,1300.0,5,37524,5.7,Kavya Nair,9260338451,DL76DE2764,Delhi,Sold,2025-11-12,2023-10-18,6,1790631
VH0576,Toyota,Yaris,2022,Sedan,Petrol,Manual,Silver,1397129,23.5,,,1500.0,5,69088,6.7,Ananya Chauhan,9882457827,HR84EY3638,Gurugram,Sold,2025-11-30,2024-07-05,2,1077063
VH0258,Honda,Jazz,2017,Hatchback,CNG,AMT,Black,1028234,34.1,,,850.0,5,1432,6.5,Vikram Sharma,9861442766,KL77RN5223,Kochi,Sold,2027-03-29,2024-12-06,7,450950
VH0336,Hyundai,i20,2018,Hatchback,Diesel,DCT,Red,872997,20.3,,,800.0,5,26146,6.1,Sanjay Mishra,9760965579,TN85EO9704,Chennai,Available,2025-02-25,2023-10-11,6,431133
VH0880,Bajaj,Avenger 220,2023,Motorcycle,Petrol,Manual,Silver,172284,40.5,,,500.0,2,22375,8.8,Harpreet Menon,9662072076,MH78SW7638,Pune,Under Maintenance,2026-10-27,2024-10-20,1,154646
VH0040,TVS,iQube Electric,2022,Electric Scooter,Electric,Automatic,Blue,149632,,123.0,25.9,,2,98271,5.7,Suresh Agarwal,9670073085,WB89HJ7046,Kolkata,Available,2027-02-01,2023-11-09,2,110986
VH0516,Hero,Xtreme 160R,2017,Motorcycle,Petrol,Manual,Gold,129816,19.0,,,500.0,2,62785,4.4,Kavya Shah,9836785419,GJ90YH7036,Ahmedabad,Sold,2026-11-20,2024-04-26,7,48968
VH0349,Tata,Nexon,2024,Compact SUV,Diesel,DCT,Gold,1407402,21.2,,,1050.0,5,39109,8.7,Vikas Rao,9846952406,MH78EM4027,Mumbai,Available,2026-08-14,2022-06-05,0,1352359
VH0016,Ford,EcoSport,2015,Compact SUV,Petrol,AMT,Yellow,959987,49.0,,,1100.0,5,53423,3.7,Arun Joshi,9825003955,DL66CF2122,Delhi,Sold,2024-09-02,2023-05-20,9,287996
VH0769,Maruti Suzuki,Baleno,2022,Hatchback,Diesel,DCT,White,878316,19.7,,,1300.0,5,80011,6.3,Ravi Shah,9999164317,GJ14YW8993,Ahmedabad,Available,2026-11-28,2024-02-23,2,667510
VH0747,Royal Enfield,Classic 350,2021,Motorcycle,Petrol,Manual,Orange,241125,14.3,,,400.0,2,101134,5.1,Karthik Menon,9339326299,CH02HK7998,Chandigarh,Available,2025-10-30,2024-12-26,3,158869
VH0762,MG,ZS EV,2024,Electric SUV,Electric,Automatic,Maroon,3215761,,234.0,6.2,,5,22210,9.3,Neha Yadav,9270456296,BR47RH9697,Patna,Available,2027-07-24,2023-04-09,0,3144338
VH0247,Royal Enfield,Himalayan,2020,Adventure Motorcycle,Petrol,Manual,Silver,260592,44.1,,,550.0,2,80011,5.3,Suresh Agarwal,9216858154,MH58LY6004,Nagpur,Available,2024-06-16,2023-07-29,4,156352
VH0204,Toyota,Camry,2024,Sedan,Petrol,Automatic,Gold,5842748,48.2,,,1250.0,5,61346,8.0,Simran Gupta,9394181098,PB05OB6904,Ludhiana,Available,2026-10-31,2024-03-23,0,5484318
VH0468,Royal Enfield,Meteor 350,2022,Motorcycle,Petrol,Manual,Red,275101,30.1,,,350.0,2,26305,8.1,Simran Tiwari,9179929734,MH74ZA4696,Mumbai,Under Maintenance,2024-12-02,2023-11-06,2,223848
VH0984,Hyundai,Tucson,2015,SUV,CNG,AMT,Red,2866850,31.2,,,2550.0,5,98341,2.2,Neha Menon,9681721208,MH73BA3045,Nagpur,Available,2025-12-02,2024-02-07,9,860055
VH0522,Ather,450X,2021,Electric Scooter,Electric,Automatic,Red,210722,,181.0,63.8,,2,60872,6.5,Sunita Mishra,9109866101,HR17QV4639,Gurugram,Available,2025-10-09,2022-10-24,3,147321
VH0023,Mahindra,KUV100,2016,Micro SUV,Petrol,Manual,Blue,759919,23.1,,,1150.0,5,113792,2.2,Rahul Gupta,9527849588,MH40ZH4652,Pune,Available,2024-05-22,2023-07-26,8,227975
VH0357,Maruti Suzuki,Celerio,2024,Hatchback,Petrol,Automatic,Orange,739896,19.4,,,900.0,5,8883,9.7,Kavya Shah,9283276335,UP07JZ2594,Noida,Sold,2024-08-05,2022-08-22,0,733323
VH0278,Renault,Triber,2019,MPV,Petrol,Automatic,Yellow,930419,48.4,,,1300.0,7,18209,6.9,Seema Agarwal,9392502766,HR46KP8654,Gurugram,Available,2027-11-29,2022-12-29,5,541309
VH0313,Hyundai,i20,2022,Hatchback,Petrol,Manual,Orange,993485,24.1,,,1200.0,5,52671,7.2,Ananya Verma,9303850254,WB95BR7347,Kolkata,Available,2025-09-15,2023-08-09,2,782199
VH0683,Mahindra,KUV100,2023,Micro SUV,Petrol,Automatic,Silver,946805,36.4,,,1100.0,5,117094,5.6,Gurpreet Menon,9661008736,CH38DN5820,Chandigarh,Available,2026-01-31,2022-12-06,1,760195
VH0341,Hyundai,Grand i10,2020,Hatchback,Petrol,DCT,Orange,664406,42.3,,,900.0,5,80463,5.3,Kavya Chauhan,9184003766,UP94QY5578,Agra,Available,2024-06-30,2023-05-18,4,398335
VH0432,Kia,Sonet,2016,Compact SUV,Petrol,CVT,Red,895973,18.4,,,1400.0,5,114372,2.2,Neha Dubey,9594096279,CH01MD1217,Chandigarh,Sold,2027-09-09,2024-09-23,8,268791
VH0474,Ford,Figo,2020,Hatchback,Petrol,DCT,Grey,787629,41.8,,,800.0,5,26879,7.1,Rohit Gupta,9315147688,PB65RB7915,Ludhiana,Sold,2024-05-20,2023-12-01,4,514417
VH0218,Honda,CR-V,2024,SUV,Petrol,CVT,Grey,4093152,18.4,,,1800.0,5,21520,9.3,Vikram Yadav,9855309458,UK26YI9571,Dehradun,Available,2024-03-21,2024-10-13,0,4005067
VH0912,Skoda,Superb,2015,Sedan,Petrol,CVT,Yellow,3915982,43.2,,,1400.0,5,42221,4.1,Sunita Rao,9383682425,MP78TD6939,Bhopal,Sold,2024-09-10,2023-01-10,9,1174794
VH0228,Honda,City,2017,Sedan,Petrol,Automatic,Black,1326370,44.4,,,1850.0,5,102922,3.1,Sunita Mishra,9331487470,KA33TG4072,Bangalore,Available,2025-01-25,2023-11-24,7,447090
VH0597,Maruti Suzuki,Dzire,2024,Sedan,Petrol,Manual,Green,870326,28.1,,,1750.0,5,16437,9.5,Neha Chauhan,9896390906,MP79TR1082,Indore,Available,2025-01-29,2022-03-02,0,856020
VH0012,Renault,Duster,2022,SUV,Diesel,DCT,Brown,1268488,24.2,,,2400.0,5,86874,6.1,Manpreet Tiwari,9304451095,PB61HZ8749,Amritsar,Available,2026-06-01,2023-12-27,2,955331
VH0950,Ford,Aspire,2016,Sedan,Petrol,DCT,Green,782241,45.9,,,2000.0,5,102556,2.6,Manpreet Sharma,9729309655,CH02FG1435,Chandigarh,Available,2026-04-29,2022-08-18,8,234672
VH0094,Hero,Splendor Plus,2019,Motorcycle,Petrol,Manual,White,77650,46.4,,,100.0,2,25548,6.6,Suresh Menon,9139321248,TS40QM9897,Hyderabad,Sold,2025-08-08,2024-01-02,5,44606
VH0009,Ford,Aspire,2015,Sedan,Petrol,CVT,Silver,754718,48.1,,,1650.0,5,100193,2.2,Amit Dubey,9976198296,PB08HS2290,Ludhiana,Available,2026-12-26,2022-09-15,9,226415
VH0071,Honda,WR-V,2021,Compact SUV,CNG,CVT,Gold,1163126,26.5,,,1350.0,5,8361,8.2,Sunita Yadav,9971630639,MH12CC8075,Mumbai,Available,2027-04-16,2023-11-07,3,874250
VH0093,Tata,Tiago,2018,Hatchback,Petrol,DCT,Maroon,683595,27.6,,,800.0,5,24391,6.2,Rajesh Pandey,9846668526,MH70KU3868,Pune,Available,2024-10-03,2022-05-10,6,338795
VH0915,Ather,450X,2016,Electric Scooter,Electric,Automatic,Grey,157997,,147.0,54.1,,2,22699,5.2,Suresh Gupta,9882487908,PB90DU1275,Amritsar,Sold,2027-10-29,2024-11-09,8,53292
VH0309,Tata,Nexon EV,2017,Electric SUV,Electric,Automatic,Silver,1688545,,325.0,14.1,,5,117695,2.6,Sanjay Pandey,9900592344,CH98KN7737,Chandigarh,Under Maintenance,2027-07-28,2023-07-15,7,544226
VH0697,Kia,Sonet,2019,Compact SUV,CNG,AMT,Green,897949,29.9,,,1450.0,5,77206,4.9,Kavya Singh,9139439705,MH45YU9569,Pune,Under Maintenance,2026-02-28,2022-11-15,5,469442
VH0828,TVS,Ntorq 125,2024,Scooter,Petrol,Manual,Brown,132066,22.2,,,100.0,2,37522,8.7,Gurpreet Gupta,9662106192,UK78DJ1992,Dehradun,Sold,2025-05-23,2024-02-10,0,127110
VH0997,Maruti Suzuki,Dzire,2020,Sedan,Petrol,Automatic,Grey,885738,25.8,,,1300.0,5,110120,4.3,Manpreet Rao,9891397304,MP28ZF9902,Bhopal,Available,2024-05-08,2022-09-16,4,504764
VH0154,Kia,Sonet,2019,Compact SUV,Petrol,DCT,Yellow,870756,49.8,,,1100.0,5,41578,6.1,Pooja Dubey,9666629680,MH42GO2867,Pune,Under Maintenance,2027-05-07,2024-03-06,5,486249
VH0100,Tata,Safari,2019,SUV,Diesel,Automatic,Yellow,2219262,18.6,,,1650.0,5,61763,5.4,Rahul Yadav,9694875990,UP18HZ9094,Lucknow,Available,2027-02-03,2022-09-23,5,1194488
VH0719,Honda,City,2021,Sedan,Diesel,Automatic,Blue,1566580,19.4,,,1450.0,5,55311,6.7,Ravi Tiwari,9477983555,RJ99YX7571,Jaipur,Sold,2027-05-12,2023-07-26,3,1103951
VH0998,Toyota,Yaris,2015,Sedan,CNG,DCT,Green,936668,28.8,,,1200.0,5,61210,3.5,Suresh Singh,9318997197,MH67HN5299,Mumbai,Sold,2025-12-07,2022-02-19,9,281000
VH0790,Bajaj,Dominar 400,2022,Motorcycle,Petrol,Manual,Maroon,323431,45.6,,,100.0,2,71644,6.6,Vikas Bhatt,9902999305,MP06GC6031,Bhopal,Under Maintenance,2024-12-21,2023-10-05,2,248510
VH0581,Bajaj,Pulsar 150,2018,Motorcycle,Petrol,Manual,Brown,121953,33.0,,,150.0,2,96415,3.8,Vikas Pandey,9217165692,MH60OU9767,Pune,Available,2024-08-09,2024-03-23,6,51657
VH0704,TVS,Jupiter,2020,Scooter,Petrol,Manual,Blue,90046,36.5,,,150.0,2,13059,7.6,Rajesh Pandey,9858302352,HR28PV7165,Faridabad,Available,2026-03-04,2022-09-21,4,60055
VH0213,Hero,Passion Pro,2018,Motorcycle,Petrol,Manual,White,88789,20.9,,,200.0,2,56733,5.1,Arun Tiwari,9780202067,MP98YC3120,Indore,Available,2026-09-04,2024-02-25,6,41133
VH0296,Toyota,Glanza,2015,Hatchback,CNG,Automatic,Yellow,671067,28.1,,,1000.0,5,18641,4.9,Sunita Verma,9594318319,BR66RS3534,Patna,Available,2025-06-26,2024-01-22,9,201320
VH0666,Volkswagen,Polo,2018,Hatchback,CNG,Automatic,Grey,787311,30.5,,,1200.0,5,108293,3.4,Ravi Gupta,9107156607,RJ04TB9844,Jaipur,Available,2024-02-22,2024-01-27,6,324141
VH0261,Renault,Kiger,2017,Compact SUV,Petrol,Automatic,Yellow,819316,46.2,,,1400.0,5,12439,6.1,Neha Mishra,9782767320,UK90VW1852,Dehradun,Available,2024-10-24,2024-08-23,7,350307
VH0488,Ford,Aspire,2021,Sedan,Diesel,AMT,White,808513,17.0,,,1950.0,5,23783,7.7,Amit Singh,9212005417,KA43SO5991,Bangalore,Sold,2024-03-06,2024-09-27,3,595241
VH0560,Skoda,Slavia,2017,Sedan,Petrol,DCT,Brown,1133129,19.9,,,1850.0,5,106405,3.0,Gurpreet Chauhan,9247415405,PB59UM2642,Ludhiana,Sold,2024-01-25,2022-07-24,7,378006
VH0142,Bajaj,Avenger 220,2017,Motorcycle,Petrol,Manual,Maroon,146345,41.1,,,150.0,2,103246,3.1,Amit Menon,9265593497,UK38ZH2204,Dehradun,Available,2027-07-22,2022-11-12,7,49282
VH0120,Kia,Sonet,2024,Compact SUV,Petrol,AMT,Blue,1101872,17.6,,,1500.0,5,31370,9.0,Rekha Patel,9107333788,KA24EP6301,Bangalore,Available,2026-07-03,2023-07-01,0,1067306
VH0802,Mahindra,XUV300,2015,Compact SUV,Petrol,CVT,Brown,898621,32.9,,,1400.0,5,60869,3.5,Vikram Mishra,9552196329,PB52EU6782,Ludhiana,Sold,2026-07-15,2024-06-28,9,269586
VH0513,Hyundai,Venue,2018,Compact SUV,CNG,AMT,Orange,951363,34.1,,,1050.0,5,4388,6.9,Meera Rao,9397171155,UP22CJ2404,Noida,Available,2027-04-14,2023-04-26,6,490534
VH0634,Ola Electric,S1 Air,2017,Electric Scooter,Electric,Automatic,Orange,124217,,250.0,78.4,,2,13153,6.1,Priya Sharma,9886921228,MH75TM2107,Pune,Available,2027-09-24,2022-08-06,7,53021
VH0922,Kia,Carnival,2022,MPV,Petrol,CVT,Green,3157880,23.0,,,1500.0,7,14894,8.5,Ravi Chauhan,9789222523,PB83PM4586,Ludhiana,Under Maintenance,2025-07-02,2024-01-30,2,2605585
VH0788,Renault,Duster,2017,SUV,Diesel,AMT,Green,1081723,17.3,,,2050.0,5,42515,5.1,Seema Chauhan,9197660544,DL62ZV2618,Delhi,Sold,2026-12-15,2024-12-25,7,429968
VH0546,Kia,EV6,2019,Electric SUV,Electric,Automatic,Silver,6552023,,225.0,46.2,,5,14639,7.0,Ananya Mishra,9241108650,HR92EK7551,Gurugram,Available,2024-02-13,2022-09-16,5,3835298
VH0151,MG,Gloster,2022,SUV,Petrol,DCT,Orange,3636994,54.9,,,2250.0,5,60181,7.0,Rajesh Nair,9474015041,KA38NC2901,Bangalore,Available,2025-02-27,2024-12-03,2,2836197
VH0791,Hyundai,Creta,2015,SUV,CNG,AMT,Black,1049271,34.6,,,1550.0,5,92143,2.4,Seema Singh,9646261415,HR56XQ9584,Gurugram,Available,2024-04-01,2023-03-16,9,314781
VH0117,Ather,450X,2021,Electric Scooter,Electric,Automatic,Green,199411,,325.0,72.3,,2,101258,5.1,Anjali Kumar,9793527609,MP84GY5706,Indore,Available,2024-07-02,2023-04-21,3,131360
VH0741,Ford,Aspire,2024,Sedan,Petrol,Manual,Orange,1009711,30.0,,,1950.0,5,36681,8.8,Priya Rao,9160252553,PB36TS7144,Ludhiana,Sold,2027-01-06,2024-01-27,0,972673
VH0691,MG,ZS EV,2015,Electric SUV,Electric,Automatic,Red,2256130,,184.0,10.0,,5,6256,5.3,Priya Menon,9788992272,MH33QA5473,Pune,Available,2027-11-25,2023-06-03,9,676839
VH0082,Kia,Carnival,2024,MPV,Petrol,DCT,Yellow,3349140,16.5,,,1450.0,8,58095,8.1,Priya Patel,9859803019,HR11QU3827,Faridabad,Available,2026-12-09,2024-12-06,0,3154571
VH0831,Maruti Suzuki,WagonR,2020,Hatchback,Petrol,Automatic,Black,657746,48.3,,,800.0,5,94041,4.9,Vikas Chauhan,9159978336,UP37KS1645,Noida,Sold,2024-09-27,2024-10-14,4,385412
VH0120,Kia,Sonet,2024,Compact SUV,Petrol,AMT,Blue,1101872,17.6,,,1500.0,5,31370,9.0,Rekha Patel,9107333788,KA24EP6301,Bangalore,Available,2026-07-03,2023-07-01,0,1067306
VH0657,Bajaj,Pulsar 150,2017,Motorcycle,Petrol,Manual,Yellow,117445,54.9,,,150.0,2,111595,2.8,Gurpreet Tiwari,9678711823,MH29SQ9982,Mumbai,Sold,2026-12-16,2022-04-16,7,38569
VH0908,TVS,Ntorq 125,2015,Scooter,Petrol,Manual,Maroon,88310,30.0,,,150.0,2,63863,3.4,Vikram Singh,9304165230,KA66YZ7593,Bangalore,Sold,2027-04-15,2022-05-18,9,26493
VH0636,MG,Hector,2017,SUV,CNG,Manual,Green,1581205,28.8,,,2500.0,5,26870,5.6,Suresh Pandey,9828908586,PB72GG5136,Amritsar,Available,2024-11-27,2024-06-07,7,653243
VH0370,Ford,EcoSport,2019,Compact SUV,Petrol,CVT,Black,1152306,39.1,,,1450.0,5,88928,4.5,Gurpreet Verma,9652694084,UP88CT6500,Lucknow,Under Maintenance,2026-01-15,2022-04-16,5,588911
VH0269,Maruti Suzuki,Swift,2022,Hatchback,CNG,DCT,Brown,775168,34.0,,,1250.0,5,17309,8.4,Pooja Mishra,9338470307,GJ63FY9374,Ahmedabad,Sold,2024-04-20,2024-12-12,2,637723
VH0656,MG,Gloster,2019,SUV,Petrol,Manual,Grey,3302019,15.8,,,2950.0,5,97761,4.2,Manpreet Kaur,9648463178,TN76AD4464,Chennai,Sold,2026-11-06,2023-12-06,5,1658402
VH0936,Ford,Aspire,2017,Sedan,CNG,CVT,Black,699596,32.7,,,1200.0,5,106402,3.0,Amit Kaur,9277085723,HR89AZ1497,Gurugram,Sold,2027-07-28,2022-06-16,7,233383
VH0823,Royal Enfield,Bullet 350,2022,Motorcycle,Petrol,Manual,Orange,252158,16.5,,,150.0,2,105832,5.5,Karthik Patel,9657017204,MH42WP5740,Mumbai,Under Maintenance,2025-03-19,2024-05-02,2,185126
VH0867,Honda,Jazz,2023,Hatchback,Petrol,Manual,Yellow,1107190,47.3,,,1000.0,5,7183,9.3,Ananya Bhatt,9551501133,MP59RS5539,Indore,Available,2026-05-25,2024-09-29,1,1010661
VH0047,Hero,Passion Pro,2021,Motorcycle,Petrol,Manual,Gold,101340,34.5,,,450.0,2,12470,8.1,Gurpreet Kaur,9748232591,MH11TB8078,Nagpur,Available,2025-04-13,2022-02-12,3,75754
VH0374,Royal Enfield,Meteor 350,2017,Motorcycle,Petrol,Manual,Orange,238859,31.2,,,100.0,2,76351,4.0,Rajesh Chauhan,9792211324,KL25CA4806,Kochi,Available,2025-12-03,2023-10-31,7,86860
VH0709,TVS,Ntorq 125,2023,Scooter,Petrol,Manual,Grey,130076,18.6,,,100.0,2,93241,6.4,Karthik Sharma,9461975213,GJ69YM2310,Surat,Under Maintenance,2027-04-23,2023-06-13,1,107541
VH0992,Ola Electric,S1 Air,2021,Electric Scooter,Electric,Automatic,Red,129484,,135.0,76.8,,2,99366,5.2,Seema Bhatt,9643785206,BR55NB6315,Patna,Available,2026-07-10,2024-06-24,3,85541
VH0877,Mahindra,XUV300,2023,Compact SUV,Petrol,AMT,Maroon,1355681,23.7,,,1150.0,5,61125,7.5,Pooja Singh,9673328017,UK92CC2663,Dehradun,Available,2027-02-07,2024-01-26,1,1164360
VH0774,Volkswagen,Virtus,2020,Sedan,CNG,AMT,Brown,1427237,32.5,,,1450.0,5,39324,6.7,Rekha Chauhan,9851864410,TS03DG6087,Hyderabad,Sold,2027-02-20,2022-12-31,4,914396
VH0220,Skoda,Octavia,2022,Sedan,Petrol,Manual,Blue,4777347,49.8,,,1650.0,5,87447,6.1,Sunita Verma,9110385578,MH87KN2898,Pune,Sold,2027-08-18,2022-12-16,2,3595206
